Midazolam,may-cause,Amnesia
Midazolam,may-cause,Confusion
Midazolam,may-cause,Dizziness
Midazolam,treatment,Sedation
Midazolam,treatment,Seizures
Midazolam,treatment,Status Epilepticus
Midazolam,test,Electroencephalogram
Midazolam,test,Blood Pressure Measurement
Midazolam,test,Respiratory Rate Measurement
Midazolam,test,Oxygen Saturation Measurement
Midazolam,test,Intravenous Administration
Local Anesthetic,is-a,Anesthetic Agent
Local Anesthetic,may-cause,Numbness
Local Anesthetic,may-cause,Tingling Sensation
Local Anesthetic,may-cause,Hypotension
Local Anesthetic,may-cause,Bradycardia
Local Anesthetic,may-cause,Allergic Reaction
Local Anesthetic,symptom,Numbness
Local Anesthetic,symptom,Tingling Sensation
Local Anesthetic,treatment,Lidocaine
Local Anesthetic,treatment,Bupivacaine
Local Anesthetic,treatment,Procaine
Local Anesthetic,treatment,Tetracaine
Local Anesthetic,test,Sensory Blockade
Local Anesthetic,test,Nerve Conduction Study
Local Anesthetic,test,Epinephrine Test
Local Anesthetic,test,Skin Sensitivity Testing
Fentanyl,is-a,Opioid Analgesic
Fentanyl,may-cause,Respiratory Depression
Fentanyl,may-cause,Sedation
Fentanyl,may-cause,Nausea
Fentanyl,may-cause,Vomiting
Fentanyl,may-cause,Constipation
Fentanyl,symptom,Pain
Fentanyl,treatment,Pain Management
Fentanyl,treatment,Opioid Withdrawal
Fentanyl,test,Drug Screening
Fentanyl,test,Respiratory Rate Measurement
Fentanyl,test,Blood Pressure Measurement
Fentanyl,test,Heart Rate Measurement
Fentanyl,test,Electrocardiogram
Quinine,is-a,Antimalarial Agent
Quinine,may-cause,Tinnitus
Quinine,may-cause,Visual Disturbance
Quinine,may-cause,Hypoglycemia
Quinine,may-cause,Hemolytic Anemia
Quinine,may-cause,Thrombocytopenia
Quinine,symptom,Fever
Quinine,symptom,Chills
Quinine,symptom,Headache
Quinine,symptom,Muscle Weakness
Quinine,treatment,Malaria Treatment
Quinine,test,Blood Glucose Measurement
Quinine,test,Complete Blood Count
Quinine,test,Electrocardiogram
Quinine,test,Liver Function Tests
Quinine,test,Renal Function Tests
Phenobarbital,is-a,Barbiturate
Phenobarbital,may-treat,Epilepsy
Phenobarbital,may-treat,Neonatal Seizures
Phenobarbital,may-treat,Insomnia
Phenobarbital,may-treat,Anxiety
Phenobarbital,may-cause,Drowsiness
Phenobarbital,may-cause,Dizziness
Phenobarbital,may-cause,Nausea
Phenobarbital,may-cause,Confusion
Phenobarbital,may-cause,Respiratory Depression
Phenobarbital,treatment,Epilepsy
Phenobarbital,treatment,Neonatal Seizures
Phenobarbital,treatment,Insomnia
Phenobarbital,treatment,Anxiety
Phenobarbital,test,Serum Phenobarbital Level
Phenobarbital,test,Liver Function Tests
Phenobarbital,test,Electroencephalogram
Phenobarbital,test,Complete Blood Count
Phenobarbital,test,Renal Function Tests
Aminophylline,is-a,Xanthine Derivative
Aminophylline,may-treat,Asthma
Aminophylline,may-treat,Chronic Obstructive Pulmonary Disease
Aminophylline,may-treat,Apnea of Prematurity
Aminophylline,may-treat,Bronchitis
Aminophylline,may-treat,Emphysema
Aminophylline,may-treat,Pulmonary Edema
Aminophylline,may-treat,Hypotension
Aminophylline,may-treat,Bradycardia
Aminophylline,may-treat,Chronic Fatigue Syndrome
Aminophylline,may-treat,Sleep Apnea Syndromes
Aminophylline,may-treat,Cystic Fibrosis
Aminophylline,may-treat,Pulmonary Hypertension
Aminophylline,may-treat,Respiratory Distress Syndrome (Adult)
Aminophylline,may-treat,Respiratory Distress Syndrome (Newborn)
Aminophylline,may-treat,Status Asthmaticus
Aminophylline,may-treat,Wheezing
Aminophylline,may-treat,Pulmonary Fibrosis
Aminophylline,may-treat,Pulmonary Emphysema
Aminophylline,may-treat,Pulmonary Tuberculosis
Aminophylline,may-treat,Pulmonary Atelectasis
Aminophylline,may-treat,Pulmonary Alveolar Proteinosis
Aminophylline,may-treat,Pulmonary Eosinophilia
Aminophylline,may-treat,Pulmonary Sarcoidosis
Aminophylline,may-treat,Pulmonary Aspergillosis
Aminophylline,may-treat,Pulmonary Actinomycosis
Aminophylline,may-treat,Pulmonary Candidiasis
Aminophylline,may-treat,Pulmonary Histoplasmosis
Aminophylline,may-treat,Pulmonary Blastomycosis
Aminophylline,may-treat,Pulmonary Coccidioidomycosis
Aminophylline,may-treat,Pulmonary Cryptococcosis
Aminophylline,may-treat,Pulmonary Nocardiosis
Aminophylline,may-treat,Pulmonary Zygomycosis
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae
Aminophylline,may-treat,Pulmonary Mycobacterium Marinum
Aminophylline,may-treat,Pulmonary Mycobacterium Scrofulaceum
Aminophylline,may-treat,Pulmonary Mycobacterium Haemophilum
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae
Aminophylline,may-treat,Pulmonary Mycobacterium Genavense
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Szulgai
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Genavense Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Szulgai Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi Complex
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Genavense Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Szulgai Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Genavense Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Szulgai Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Genavense Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Szulgai Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Xenopi Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Fortuitum Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Abscessus Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Chelonae Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Terrae Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Kansasii Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Avium Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Malmoense Complex Intracellulare
Aminophylline,may-treat,Pulmonary Mycobacterium Simiae Complex Intracellulare
Indometacin,is-a,Nonsteroidal Anti-inflammatory Drug
Indometacin,may-cause,Gastrointestinal Ulceration
Indometacin,may-cause,Renal Failure
Indometacin,may-cause,Headache
Indometacin,may-cause,Dizziness
Indometacin,may-cause,Rash
Indometacin,treatment,Pain Management
Indometacin,treatment,Inflammation Management
Indometacin,treatment,Arthritis Management
Indometacin,test,Liver Function Tests
Indometacin,test,Renal Function Tests
Indometacin,test,Complete Blood Count
Indometacin,test,Electrolyte Panel
Indometacin,test,Coagulation Tests
Cytotoxic,is-a,Adverse Drug Reaction
Cytotoxic,may-cause,Bone Marrow Suppression
Cytotoxic,may-cause,Nausea
Cytotoxic,may-cause,Vomiting
Cytotoxic,may-cause,Diarrhea
Cytotoxic,may-cause,Hair Loss
Cytotoxic,symptom,Bone Marrow Suppression
Cytotoxic,symptom,Nausea
Cytotoxic,symptom,Vomiting
Cytotoxic,symptom,Diarrhea
Cytotoxic,symptom,Hair Loss
Cytotoxic,treatment,Colony-Stimulating Factors
Cytotoxic,treatment,Antiemetics
Cytotoxic,treatment,Antidiarrheals
Cytotoxic,treatment,Scalp Cooling
Cytotoxic,test,Complete Blood Count
Cytotoxic,test,Liver Function Tests
Cytotoxic,test,Renal Function Tests
Cytotoxic,test,Electrolyte Panel
Cytotoxic,test,Tumor Marker Tests
Neomycin,is-a,Aminoglycoside Antibiotic
Neomycin,may-cause,Nephrotoxicity
Neomycin,may-cause,Ototoxicity
Neomycin,may-treat,Bacterial Infections
Neomycin,may-treat,Hepatic Encephalopathy
Neomycin,may-treat,Hepatic Coma
Neomycin,may-treat,Bowel Preparation
Neomycin,may-treat,Hepatic Failure
Neomycin,may-treat,Hepatic Cirrhosis
Neomycin,may-treat,Small Intestinal Bacterial Overgrowth
Neomycin,may-treat,Hepatic Encephalopathy
Neomycin,test,Renal Function Tests
Neomycin,test,Audiometry
Neomycin,test,Liver Function Tests
Morphine,is-a,Opioid Analgesic
Morphine,may-cause,Respiratory Depression
Morphine,may-cause,Constipation
Morphine,may-cause,Nausea
Morphine,may-cause,Sedation
Morphine,may-cause,Euphoria
Morphine,symptom,Pain
Morphine,treatment,Pain Management
Morphine,treatment,Opioid Withdrawal
Morphine,treatment,Palliative Care
Morphine,test,Urine Drug Test
Morphine,test,Blood Drug Test
Morphine,test,Respiratory Rate Measurement
Morphine,test,Sedation Scale
Morphine,test,Pain Scale
Nitrofurantoin,is-a,Antibacterial Agent
Nitrofurantoin,may-treat,Urinary Tract Infection
Nitrofurantoin,may-treat,Cystitis
Nitrofurantoin,may-treat,Pyelonephritis
Nitrofurantoin,may-treat,Prostatitis
Nitrofurantoin,may-cause,Nausea
Nitrofurantoin,may-cause,Vomiting
Nitrofurantoin,may-cause,Diarrhea
Nitrofurantoin,may-cause,Headache
Nitrofurantoin,may-cause,Dizziness
Nitrofurantoin,treatment,Urinary Tract Infection
Nitrofurantoin,treatment,Cystitis
Nitrofurantoin,treatment,Pyelonephritis
Nitrofurantoin,treatment,Prostatitis
Nitrofurantoin,test,Urine Culture
Nitrofurantoin,test,Renal Function Tests
Nitrofurantoin,test,Complete Blood Count
Nitrofurantoin,test,Liver Function Tests
Tobramycin,is-a,Aminoglycoside Antibacterial
Tobramycin,may-treat,Pneumonia
Tobramycin,may-treat,Cystic Fibrosis
Tobramycin,may-treat,Urinary Tract Infection
Tobramycin,may-treat,Bacterial Infections
Tobramycin,side-effect,Nephrotoxicity
Tobramycin,side-effect,Ototoxicity
Tobramycin,administration-route,Intravenous
Tobramycin,administration-route,Inhalation
Tobramycin,administration-route,Topical
Tobramycin,contraindication,Myasthenia Gravis
Tobramycin,contraindication,Hearing Loss
Tobramycin,interaction,Loop Diuretics
Tobramycin,interaction,Neuromuscular Blocking Agents
Tobramycin,interaction,Vancomycin
Pravastatin,is-a,HMG-CoA Reductase Inhibitor
Pravastatin,may-treat,Hypercholesterolemia
Pravastatin,may-treat,Atherosclerosis
Pravastatin,may-treat,Coronary Artery Disease
Pravastatin,may-treat,Myocardial Infarction
Pravastatin,may-treat,Stroke
Pravastatin,side-effect,Myopathy
Pravastatin,side-effect,Rhabdomyolysis
Pravastatin,side-effect,Hepatotoxicity
Pravastatin,side-effect,Gastrointestinal Disturbances
Pravastatin,treatment,Hypercholesterolemia
Pravastatin,treatment,Atherosclerosis
Pravastatin,treatment,Coronary Artery Disease
Pravastatin,treatment,Myocardial Infarction
Pravastatin,treatment,Stroke
Pravastatin,test,Lipid Panel
Pravastatin,test,Liver Function Tests
Losartan,is-a,Angiotensin II Receptor Blocker
Losartan,may-treat,Hypertensive Disease
Losartan,may-treat,Diabetic Nephropathies
Losartan,may-treat,Left Ventricular Hypertrophy
Losartan,may-treat,Stroke
Losartan,may-treat,Heart Failure
Losartan,may-treat,Proteinuria
Losartan,may-treat,Myocardial Infarction
Losartan,may-treat,Aortic Aneurysm
Losartan,may-treat,Marfan Syndrome
Losartan,may-treat,Alport Syndrome
Losartan,may-treat,Autosomal Dominant Polycystic Kidney
Losartan,may-treat,Migraine Disorders
Losartan,may-treat,Anxiety Disorders
Losartan,may-treat,Insomnia
Losartan,may-treat,Erectile Dysfunction
Losartan,may-treat,Osteoporosis
Losartan,may-treat,Alzheimer's Disease
Losartan,may-treat,Parkinson's Disease
Losartan,may-treat,Multiple Sclerosis
Losartan,may-treat,Rheumatoid Arthritis
Losartan,may-treat,Systemic Lupus Erythematosus
Losartan,may-treat,Psoriasis
Losartan,may-treat,Asthma
Losartan,may-treat,Chronic Obstructive Pulmonary Disease
Losartan,may-treat,Glaucoma
Losartan,may-treat,Diabetic Retinopathy
Losartan,may-treat,Diabetic Neuropathies
Losartan,may-treat,Diabetic Angiopathies
Losartan,may-treat,Diabetic Foot
Losartan,may-treat,Diabetic Cardiomyopathies
Losartan,may-treat,Diabetic Autonomic Neuropathy
Losartan,may-treat,Diabetic Gastroparesis
Losartan,may-treat,Diabetic Nephropathy Type 1
Losartan,may-treat,Diabetic Nephropathy Type 2
Losartan,may-treat,Diabetic Retinopathy Proliferative
Losartan,may-treat,Diabetic Retinopathy Nonproliferative
Losartan,may-treat,Diabetic Neuropathy Painful
Losartan,may-treat,Diabetic Neuropathy Sensory
Losartan,may-treat,Diabetic Neuropathy Autonomic
Losartan,may-treat,Diabetic Neuropathy Focal
Losartan,may-treat,Diabetic Neuropathy Proximal
Losartan,may-treat,Diabetic Neuropathy Distal
Losartan,may-treat,Diabetic Neuropathy Motor
Losartan,may-treat,Diabetic Neuropathy Small Fiber
Losartan,may-treat,Diabetic Neuropathy Large Fiber
Losartan,may-treat,Diabetic Neuropathy Mixed
Losartan,may-treat,Diabetic Neuropathy Chronic
Losartan,may-treat,Diabetic Neuropathy Acute
Losartan,may-treat,Diabetic Neuropathy Symmetric
Losartan,may-treat,Diabetic Neuropathy Asymmetric
Losartan,may-treat,Diabetic Neuropathy Sensorimotor
Losartan,may-treat,Diabetic Neuropathy Mononeuritis
Losartan,may-treat,Diabetic Neuropathy Polyneuritis
Losartan,may-treat,Diabetic Neuropathy Mononeuropathy
Losartan,may-treat,Diabetic Neuropathy Polyneuropathy
Losartan,may-treat,Diabetic Neuropathy Radiculopathy
Losartan,may-treat,Diabetic Neuropathy Plexopathy
Losartan,may-treat,Diabetic Neuropathy Thoracic
Losartan,may-treat,Diabetic Neuropathy Lumbar
Losartan,may-treat,Diabetic Neuropathy Cervical
Losartan,may-treat,Diabetic Neuropathy Brachial
Losartan,may-treat,Diabetic Neuropathy Lumbosacral
Losartan,may-treat,Diabetic Neuropathy Cervicobrachial
Losartan,may-treat,Diabetic Neuropathy Thoracolumbar
Losartan,may-treat,Diabetic Neuropathy Lumbosacrococcygeal
Losartan,may-treat,Diabetic Neuropathy Cervicobrachial Neuralgia
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Myelopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Plexopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Plexopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myelopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculitis
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculitis
Losartan,may-treat,Diabetic Neuropathy Cervical Myeloradiculopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myeloradiculopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Myelitis
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myelitis
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Cervical Myeloradiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myeloradiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Cervical Myeloneuropathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myeloneuropathy
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculomyelopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculomyelopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculoneuromyelopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculoneuromyelopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Myeloradiculoneuromyelopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myeloradiculoneuromyelopathy
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculomyeloradiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculomyeloradiculoneuropathy
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Cervical Myeloradiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Myeloradiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculomyeloradiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculomyeloradiculoneuromyelitis
Losartan,may-treat,Diabetic Neuropathy Cervical Radiculoneuromyelopathy
Losartan,may-treat,Diabetic Neuropathy Lumbosacral Radiculoneuromyelopathy
Chlorhexidine,is-a,Antiseptic
Chlorhexidine,may-treat,Gingivitis
Chlorhexidine,may-treat,Periodontitis
Chlorhexidine,may-treat,Plaque
Chlorhexidine,may-treat,Skin Infection
Chlorhexidine,may-treat,Surgical Site Infection
Chlorhexidine,may-treat,Catheter-Related Infection
Chlorhexidine,may-treat,Ventilator-Associated Pneumonia
Chlorhexidine,may-treat,Central Line-Associated Bloodstream Infection
Chlorhexidine,may-treat,Urinary Tract Infection
